data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6261473,566,NIG14658,14658,18-May-19,2019,2,Battles,Armed clash,Yagba Communal Militia (Nigeria),,4,Police Forces of Nigeria (2015-),,1,14,Western Africa,Nigeria,Kogi,Yagba West,,Odo Ere,8.25,5.55,2,Daily Trust (Nigeria),National,18 May (or around). Police forces and Yagba Militias clashed in Yagba West. Police conducted operations to arrest the killers of 11 pastoralists in the area. One militiaman killed.,1,1572403711,NGA
5194030,566,NIG14652,14652,17-May-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Rivers,Khana,,Bori,4.6737,7.362,1,Daily Post (Nigeria),National,17 May. Unidentified gunmen invaded communities within Bori town and killed one resident.,1,1558991400,NGA
5184734,566,NIG14623,14623,17-May-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Ekiti,Ado Ekiti,,Ado-Ekiti,7.621,5.2215,1,Vanguard (Nigeria),National,17 May. Workers protested the cancellation of their contracts in Ado-Ekiti. [size=2000],0,1558389801,NGA
5184735,566,NIG14624,14624,17-May-19,2019,1,Riots,Violent demonstration,Rioters (Nigeria),Labour Group (Nigeria),5,Military Forces of Nigeria (2015-),,1,15,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531,3.3958,1,New Telegraph,National,"17 May. Truck drivers protested extortion and oppression by Navy officials at Lagos port. Property of Nigerian Navy was destroyed in the riots and Navy responded with gunshots, killing two truck drivers. [size=no report]",2,1558389801,NGA
7782414,566,NIG14651,14651,16-May-19,2019,1,Violence against civilians,Attack,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Adamawa,Hong,,Shuwa,10.2586,13.0462,1,Daily Trust (Nigeria),National,"On 16 May 2019, presumed Boko Haram (JAS) militants attacked Shuwa, Duhu and Kaya villages in Madagali LGA (Madagali, Borno). Four civilians and one police officer were killed. Fatalities split across 3 events (1,2,2).",2,1618566358,NGA
7782528,566,NIG14650,14650,16-May-19,2019,1,Violence against civilians,Attack,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Adamawa,Madagali,,Kaya,10.8155,13.4195,1,Daily Trust (Nigeria),National,"On 16 May 2019, presumed Boko Haram (JAS) militants attacked Shuwa, Duhu and Kaya villages in Madagali LGA (Madagali, Borno). Four civilians and one police officer were killed. Fatalities split across 3 events (1,2,2).",1,1617065405,NGA
7782543,566,NIG14649,14649,16-May-19,2019,1,Violence against civilians,Attack,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,Civilians (Nigeria),,7,27,Western Africa,Nigeria,Adamawa,Madagali,,Duhu,10.7875,13.4512,1,Daily Trust (Nigeria),National,"On 16 May 2019, presumed Boko Haram (JAS) militants attacked Shuwa, Duhu and Kaya villages in Madagali LGA (Madagali, Borno). Four civilians and one police officer were killed. Fatalities split across 3 events (1,2,2).",2,1617065405,NGA
6230860,566,NIG14619,14619,14-May-19,2019,1,Riots,Violent demonstration,Rioters (Nigeria),,5,,,0,50,Western Africa,Nigeria,Katsina,Batsari,,Batsari,12.7515,7.2447,1,Vanguard (Nigeria); Daily Trust (Nigeria),National,14 May. Youth and women in Batsari protested the recent killings in their area. The rioters burnt tyres and destroyed billboards showing the President and the local Governor. [size=hundreds],0,1572403610,NGA
5184729,566,NIG14618,14618,14-May-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0833,7.5333,1,Vanguard (Nigeria),National,"14 May. The Amalgamated Union of Public Corporations, Civil Service Technical and Recreational Services Employees protested their unpaid salaries and illegal promotions at the Standard Organisation of Nigeria in Abuja and Lagos. [size=no report]",0,1558389801,NGA
5184731,566,NIG14620,14620,14-May-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),Muslim Group (Nigeria); Students (Nigeria),6,,,0,60,Western Africa,Nigeria,Kwara,Ilorin East,,Illorin,8.5,4.55,1,Vanguard (Nigeria),National,14 May. Muslim students in Illorin protested the renewal of an import license granted to a cigarettes producing company situated in the campus environment. [size=no report],0,1558389801,NGA
5184733,566,NIG14622,14622,14-May-19,2019,1,Violence against civilians,Attack,Zamfara Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilians (Nigeria),,7,47,Western Africa,Nigeria,Zamfara,Maru,,Kanoma,12.2284,6.2962,1,Daily Post (Nigeria),National,"14 May. Zamfara militias attacked Kanoma village, killed two residents and abducted seven people.",2,1558389801,NGA
7265517,566,NIG14621,14621,14-May-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531,3.3958,1,Vanguard (Nigeria),National,"14 May. The Amalgamated Union of Public Corporations, Civil Service Technical and Recreational Services Employees protested their unpaid salaries and illegal promotions at the Standard Organisation of Nigeria in Abuja and Lagos. [size=no report]",0,1603755492,NGA
6126853,566,NIG14599,14599,13-May-19,2019,2,Violence against civilians,Abduction/forced disappearance,Ogwu-Aniocha Communal Militia (Nigeria),,4,Civilians (Nigeria),Umudara Communal Group (Nigeria),7,47,Western Africa,Nigeria,Anambra,Ihiala,,Umudara,5.8517,6.8512,1,Sun (Nigeria),National,13 May (or around). Ogwu-Aniocha Communal Militia abducted three residents of Umudara as part of communal land conflict.,0,1571164642,NGA
6703132,566,NIG14611,14611,13-May-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),NLC: Nigeria Labour Congress,6,,,0,60,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0833,7.5333,1,Vanguard (Nigeria),National,"On 13 May 2019, members of the NLC protested the last weeks attack at the residence of the minister and the replacement of a labour leader as chairman of the Nigeria Social Insurance Trust Fund. The protest was staged at the Federal Secretariat in Abuja. [size=no report]",0,1576872008,NGA
6703133,566,NIG14612,14612,13-May-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),PDP: Peoples Democratic Party,6,,,0,60,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0833,7.5333,1,Daily Trust (Nigeria); Vanguard (Nigeria),Subnational-National,"On 13 May 2019, PDP members protested in Abuja and expressed the lacking confidence in the Presidential Tribunal Handling. [size=no report]",0,1576872008,NGA
7211847,566,NIG14615,14615,13-May-19,2019,1,Battles,Armed clash,Unidentified Armed Group (Nigeria),,3,Police Forces of Nigeria (2015-),,1,13,Western Africa,Nigeria,Kebbi,Bagudo,,Illo,11.5508,3.7049,1,Daily Trust (Nigeria),National,13 May. Gun wielding militias harassed residents of Illo community in an attempt to abduct a local businessman. Police forces intervened and clashed with the gunmen.,0,1600121123,NGA
7261560,566,NIG14616,14616,13-May-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),TUC: Trade Union Congress; SSAEAC: Senior Staff Association of Electricity and Allied Companies,6,,,0,60,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531,3.3958,1,Daily Post (Nigeria),National,13 May. TUC members staged a protest at the Transmission Company of Nigeria (TCN) in Lagos. The Trade Union accused TCN of mismanagement. [size=no report],0,1603755456,NGA
7499387,566,NIG19396,19396,13-May-19,2019,1,Violence against civilians,Attack,Police Forces of Nigeria (2015-),,1,Civilians (Nigeria),Students (Nigeria),7,17,Western Africa,Nigeria,Akwa Ibom,Ibesikpo Asutan,,Nung Udoe,4.9165,7.9631,2,Blueprint,National,"On 13 May 2019, Nigerian police forces shot and killed a student in Nnungudo (Ibesikpo Asutan LGA, Akwa Ibom). Unknown reason for attack.",1,1611010519,NGA
7782557,566,NIG14608,14608,13-May-19,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (West Africa) - Lake Chad Faction,,2,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Kaga,,Mauli,11.5167,12.6667,2,Defense Post,Other,"On 13 May 2019, a patrol of Nigerian Armed Forces hit an IED on the road between Mauli and Borozo (Kaga, Borno). Three soldiers were killed. The device was likely planted by ISWAP militants.",3,1618566358,NGA
7782559,566,NIG14604,14604,13-May-19,2019,2,Strategic developments,Non-violent transfer of territory,Military Forces of Nigeria (2015-),Civilian JTF: Civilian Joint Task Force,1,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Chibok,,Mbowa,10.9178,12.7748,1,Defense Post,Other,"Around 13 May 2019 (as reported), Nigerian Armed Forces and CJTF regained Mboa, Mboa-Kura, Yarchida, Bombula, Tshata and Bamzir villages (Chibok, Borno) from Boko Haram (JAS) or ISWAP militants. No resistance from Boko Haram reported.",0,1617065405,NGA
7782561,566,NIG14603,14603,13-May-19,2019,2,Strategic developments,Non-violent transfer of territory,Military Forces of Nigeria (2015-),,1,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Chibok,,Bombula Bula-Fali,10.8929,12.6858,1,Defense Post,Other,"Around 13 May 2019 (as reported), Nigerian Armed Forces and CJTF regained Mboa, Mboa-Kura, Yarchida, Bombula, Tshata and Bamzir villages (Chibok, Borno) from Boko Haram (JAS) or ISWAP militants. No resistance from Boko Haram reported.",0,1617065405,NGA
7782562,566,NIG14606,14606,13-May-19,2019,2,Strategic developments,Non-violent transfer of territory,Military Forces of Nigeria (2015-),Civilian JTF: Civilian Joint Task Force,1,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Chibok,,Tshata,10.925,12.7508,2,Defense Post,Other,"Around 13 May 2019 (as reported), Nigerian Armed Forces and CJTF regained Mboa, Mboa-Kura, Yarchida, Bombula, Tshata and Bamzir villages (Chibok, Borno) from Boko Haram (JAS) or ISWAP militants. No resistance from Boko Haram reported.",0,1617065405,NGA
7782563,566,NIG14605,14605,13-May-19,2019,2,Strategic developments,Non-violent transfer of territory,Military Forces of Nigeria (2015-),Civilian JTF: Civilian Joint Task Force,1,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Chibok,,Mbowa-Kura,10.9461,12.7754,1,Defense Post,Other,"Around 13 May 2019 (as reported), Nigerian Armed Forces and CJTF regained Mboa, Mboa-Kura, Yarchida, Bombula, Tshata and Bamzir villages (Chibok, Borno) from Boko Haram (JAS) or ISWAP militants. No resistance from Boko Haram reported.",0,1617065405,NGA
7782565,566,NIG14602,14602,13-May-19,2019,2,Strategic developments,Non-violent transfer of territory,Military Forces of Nigeria (2015-),Civilian JTF: Civilian Joint Task Force,1,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Chibok,,Bamzur,10.8277,12.7928,1,Defense Post,Other,"Around 13 May 2019 (as reported), Nigerian Armed Forces and CJTF regained Mboa, Mboa-Kura, Yarchida, Bombula, Tshata and Bamzir villages (Chibok, Borno) from Boko Haram (JAS) or ISWAP militants. No resistance from Boko Haram reported.",0,1617065405,NGA
6260648,566,NIG14614,14614,13-May-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Katsina,Batsari,,Batsari,12.7515,7.2447,2,Daily Trust (Nigeria),National,13 May. Unidentified gunmen killed 14 civilians on the Batsari-Safana road.,14,1572403710,NGA
7782570,566,NIG14607,14607,13-May-19,2019,2,Strategic developments,Non-violent transfer of territory,Military Forces of Nigeria (2015-),Civilian JTF: Civilian Joint Task Force,1,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Chibok,,Yarchida,10.9039,12.7182,1,Defense Post,Other,"Around 13 May 2019 (as reported), Nigerian Armed Forces and CJTF regained Mboa, Mboa-Kura, Yarchida, Bombula, Tshata and Bamzir villages (Chibok, Borno) from Boko Haram (JAS) or ISWAP militants. No resistance from Boko Haram reported.",0,1617065405,NGA
5184712,566,NIG14601,14601,13-May-19,2019,1,Battles,Armed clash,Olo Communal Militia (Nigeria),,4,Okpudu Communal Militia (Nigeria),,4,44,Western Africa,Nigeria,Benue,Okpokwu,,Olo,7.0929,7.84,1,New Telegraph,National,13 May. Okpudu militias attempted to rescue two youth that were abducted on May 12 and attacked Olo community. In the following armed clash four people were killed and others injured.,4,1558389801,NGA
5184720,566,NIG14609,14609,13-May-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),,6,,,0,60,Western Africa,Nigeria,Delta,Warri North,,Kolokolo,5.8,5.1667,2,Daily Post (Nigeria),National,"13 May. Residents of Kolokolo, Ikara and Ajatiton staged a protest and demanded recognition and the payment of entitlements by an oil servicing company. [size=no report]",0,1558389801,NGA
5184721,566,NIG14610,14610,13-May-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),Labour Group (Nigeria),6,,,0,60,Western Africa,Nigeria,Ekiti,Ado Ekiti,,Ado-Ekiti,7.621,5.2215,1,Daily Post (Nigeria),National,13 May. Workers of the Ekiti State University demanded the full payment of their salaries and protested in Ado-Ekiti. [size=no report],0,1558389801,NGA
5184724,566,NIG14613,14613,13-May-19,2019,1,Riots,Mob violence,Rioters (Nigeria),TUC: Trade Union Congress; SSAEAC: Senior Staff Association of Electricity and Allied Companies ,5,Rioters (Nigeria),NLC: Nigeria Labour Congress,5,55,Western Africa,Nigeria,Kaduna,Kaduna North,,Kaduna,10.5222,7.4383,1,Daily Post (Nigeria),National,"13 May. Aggrieved members of TUC and ULC got engaged in a street-fight in Kaduna, when TUC attempted to picket the local office of the Transmission Company of Nigeria. [size=no report]",0,1558389801,NGA
5184728,566,NIG14617,14617,13-May-19,2019,1,Riots,Mob violence,Rioters (Nigeria),TUC: Trade Union Congress; SSAEAC: Senior Staff Association of Electricity and Allied Companies ,5,Rioters (Nigeria),NLC: Nigeria Labour Congress,5,55,Western Africa,Nigeria,Oyo,Akinyele,,Ibadan,7.4333,3.9167,1,New Telegraph,National,13 May. TUC and NLC members clashed in Ibadan over the TUC demand to replace the Managing Director of the Transmission Company of Nigeria. Police forces intervened to end violence. [size=no report],0,1558389801,NGA
6126829,566,NIG14600,14600,13-May-19,2019,2,Violence against civilians,Attack,Umudara Communal Militia (Nigeria),,4,Civilians (Nigeria),Ogwu-Aniocha Communal Group (Nigeria),7,47,Western Africa,Nigeria,Anambra,Ihiala,,Umudara,5.8517,6.8512,1,Sun (Nigeria),National,13 May (or around). Umudara residents blocked a road to Ogwu-Aniocha to protest the abduction of three residents. Ogwu-Aniocha sent mediators that were ambushed by Umudara militias. One person killed and two injured.,1,1571164642,NGA
7785483,566,NIG14596,14596,12-May-19,2019,1,Battles,Armed clash,Islamic State (West Africa) - Lake Chad Faction,,2,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Magumeri,,Gajigana,12.1943,13.1017,1,Vanguard (Nigeria),National,"On 12 May 2019, ISWAP attacked a position of the Nigerian Armed Forces in Gajigana (Magumeri, Borno). NAF claims to have killed many BH fighters while losing no soldier. ISWAP claimed to have killed 11 soldiers died. Unknown fatalities coded as 10.",10,1617065411,NGA
7785751,566,NIG14593,14593,12-May-19,2019,1,Strategic developments,Non-violent transfer of territory,Military Forces of Nigeria (2015-),,1,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Damboa,,Shettimari,11.2,13.1167,1,Vanguard (Nigeria),National,"On 12 May 2019, Nigerian Armed Forces cleared Surdewala, Baladayo, Sabon Gari and Shettimeri (Damboa, Borno) without resistance from ISWAP or Boko Haram.",0,1617065412,NGA
7785566,566,NIG14594,14594,12-May-19,2019,1,Strategic developments,Non-violent transfer of territory,Military Forces of Nigeria (2015-),,1,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Gwoza,,Surdewala Clan,11.2353,13.88,1,Vanguard (Nigeria),National,"On 12 May 2019, Nigerian Armed Forces cleared Surdewala (Gwoza, Borno), Baladayo, Sabon Gari and Shetimeri without resistance from presumed Boko Haram (JAS).",0,1617065412,NGA
7785641,566,NIG14597,14597,12-May-19,2019,1,Strategic developments,Non-violent transfer of territory,Military Forces of Nigeria (2015-),,1,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Maiduguri Metro,,Maiduguri,11.8312,13.1517,3,Vanguard (Nigeria),National,"On 12 May 2019, Nigerian Armed Forces cleared Surdewala, Baladayo (coded as Maiduguri) (Maiduguri, Borno), Sabon Gari and Shetimeri without resistance from ISWAP or Boko Haram.",0,1618566358,NGA
7785657,566,NIG14595,14595,12-May-19,2019,1,Battles,Armed clash,Military Forces of Nigeria (2015-),,1,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Kala Balge,,Ran,12.0187,14.4825,1,Vanguard (Nigeria),National,"On 12 May 2019, Nigerian Armed Forces encountered presumed Boko Haram (JAS) in Ranwa [Ran] (Kala/Balge, Borno). Three Boko Haram fighters killed.",3,1618566358,NGA
5184702,566,NIG14591,14591,12-May-19,2019,1,Violence against civilians,Abduction/forced disappearance,Olo Communal Militia (Nigeria),,4,Civilians (Nigeria),Okpudu Communal Group (Nigeria),7,47,Western Africa,Nigeria,Benue,Okpokwu,,Okpudu,7.1149,7.8157,2,New Telegraph,National,12 May. Olo militias entered Okpudu village (approx position) and abducted two youth.,0,1558389801,NGA
6260465,566,NIG14598,14598,12-May-19,2019,1,Battles,Armed clash,Zamfara Communal Militia (Nigeria),Pastoralists (Nigeria),4,Civilian JTF: Civilian Joint Task Force,,3,34,Western Africa,Nigeria,Zamfara,Shinkafi,,Shinkafi,13.0753,6.5105,2,Daily Trust (Nigeria),National,12 May. Zamfara militias attacked a group of CJTF fighters and killed six on their way back to their communities. The victims collected their payments in Shinkafi.,6,1572403710,NGA
7785469,566,NIG14592,14592,12-May-19,2019,1,Strategic developments,Non-violent transfer of territory,Military Forces of Nigeria (2015-),,1,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Biu,,Sabon Gari,10.5901,12.2069,1,Vanguard (Nigeria),National,"On 12 May 2019, Nigerian Armed Forces cleared Surdewala, Baladayo, Sabon Gari (Biu, Borno) and Shetimeri without resistance from ISWAP or Boko Haram.",0,1617065411,NGA
7785507,566,NIG14586,14586,11-May-19,2019,1,Strategic developments,Non-violent transfer of territory,Military Forces of Nigeria (2015-),Ma'Allasuwa Yaga Munye Communal Militia (Nigeria),1,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Mafa,,Ma'Allasuwa Yaga Munye,11.8131,13.8044,1,Vanguard (Nigeria),National,"On 11 May 2019, Nigerian Armed Forces and local vigilante militias cleared the villages of Ma'Allasuwa Yaga Munye (Mafa, Borno). The joint force did not encounter any resistance as Boko Haram militants already had left the area. 54 abducted people were rescued in the communities.",0,1617065412,NGA
7785580,566,NIG14589,14589,11-May-19,2019,1,Strategic developments,Non-violent transfer of territory,Military Forces of Nigeria (2015-),,1,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Mobbar,,Zari Kasake,12.9921,12.7146,1,Vanguard (Nigeria),National,"On 11 May 2019, Nigerian Armed Forces cleared Zari Kasake and Jumachere (Mobbar, Borno). The forces did not face any resistance from ISWAP or Boko Haram.",0,1617065412,NGA
7780509,566,NIG14575,14575,11-May-19,2019,1,Violence against civilians,Attack,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,Civilians (Nigeria),Labour Group (Nigeria),7,27,Western Africa,Nigeria,Borno,Magumeri,,Njimtilo,11.8495,13.0219,1,Legit; Nigeria Punch,National,"On 11 May 2019, ISWAP or Boko Haram militants attacked the village of Njimtilo (Magumeri, Borno), near Maiduguri. The militants abducted five abducted five workers of a telecommunication company, four of the abductees were executed and a fifth left with gunshot wounds. The militants also looted food.",4,1617065400,NGA
7780510,566,NIG14579,14579,11-May-19,2019,1,Violence against civilians,Attack,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,Civilians (Nigeria),Aid Workers (Nigeria),7,27,Western Africa,Nigeria,Borno,Maiduguri Metro,,Maiduguri,11.8312,13.1517,2,All Africa; Sahara Reporters; Legit; Daily Trust (Nigeria),National-Regional,"On 11 May 2019, Boko Haram (JAS) or ISWAP militants attacked the village of Moranti, near Maiduguri (Maiduguri, Borno). Nine people were killed including civilians and one humanitarian worker.",9,1618566357,NGA
7785394,566,NIG14588,14588,11-May-19,2019,1,Strategic developments,Non-violent transfer of territory,Military Forces of Nigeria (2015-),,1,Islamic State (West Africa) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,,2,12,Western Africa,Nigeria,Borno,Mobbar,,Damasak,13.0977,12.4952,2,Vanguard (Nigeria),National,"On 11 May 2019, Nigerian Armed Forces cleared Zari n Kasake and Jumachere (Mobbar, Borno). The forces did not face any resistance from ISWAP or Boko Haram.",0,1617065411,NGA
5184699,566,NIG14585,14585,11-May-19,2019,2,Protests,Protest with intervention,Protesters (Nigeria),,6,Police Forces of Nigeria (2015-),,1,16,Western Africa,Nigeria,Anambra,Awka South,,Awka,6.2101,7.0741,1,Daily Post (Nigeria),National,11 May (or around). Police forces stopped a protest by residents in Awka against poor power supply in the area. [size=no report],0,1558389801,NGA
5184701,566,NIG14590,14590,11-May-19,2019,1,Battles,Armed clash,Police Forces of Nigeria (2015-),,1,Unidentified Armed Group (Nigeria),,3,13,Western Africa,Nigeria,Delta,Sapele,,Sapele,5.8941,5.6767,2,Vanguard (Nigeria),National,11 May. Police forces killed two gunmen on the Warri-Sapele road.,2,1558389801,NGA
5200421,566,NIG14571,14571,10-May-19,2019,1,Protests,Peaceful protest,Protesters (Nigeria),Women (Nigeria),6,,,0,60,Western Africa,Nigeria,Federal Capital Territory,Abuja Municipal,,Abuja,9.0833,7.5333,1,Vanguard (Nigeria),National,10 May. Women groups marched in Abuja to protest police impunity in cases of sexual assaults committed by police officers. [size=hundreds],0,1559160526,NGA
8104031,566,NIG14581,14581,10-May-19,2019,1,Explosions/Remote violence,Air/drone strike,Military Forces of Nigeria (2015-),,1,Unidentified Armed Group (Nigeria),,3,13,Western Africa,Nigeria,Kaduna,Birnin Gwari,,Kamuku Native Area,10.8047,6.2963,1,Daily Post (Nigeria),National,10 May. Nigerian Airforce conducted an air strike on gunmen in Kamuku Forest. 12 militias were killed and 15 kidnap victims were able to flee.,12,1623798097,NGA
6260589,566,NIG14582,14582,10-May-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),,7,37,Western Africa,Nigeria,Katsina,Batsari,,Wagini,12.6878,7.1958,1,Daily Trust (Nigeria),National,"10 May. Unidentified gunmen attacked Wagini, killed one resident and injured three other. Houses and cars were razed.",1,1572403710,NGA
6260590,566,NIG14583,14583,10-May-19,2019,1,Violence against civilians,Attack,Tiv Ethnic Militia (Nigeria),,4,Civilians (Nigeria),Jukun Ethnic Group (Nigeria),7,47,Western Africa,Nigeria,Taraba,Wukari,,Kenti,7.9333,9.4833,1,Daily Trust (Nigeria),National,10 May. Suspected Tiv militias attacked the Jukun community of Kente killing three residents.,3,1572403710,NGA
6261401,566,NIG14584,14584,10-May-19,2019,1,Violence against civilians,Attack,Tiv Ethnic Militia (Nigeria),,4,Civilians (Nigeria),Jukun Ethnic Group (Nigeria),7,47,Western Africa,Nigeria,Taraba,Wukari,,Rafin Kada,7.7167,9.8833,1,Daily Trust (Nigeria),National,10 May. Suspected Tiv militias attacked the Jukun community of Rafin Kada killing five residents.,5,1572403711,NGA
6260891,566,NIG14578,14578,10-May-19,2019,1,Riots,Mob violence,Rioters (Nigeria),Vigilante Group (Nigeria),5,Civilians (Nigeria),,7,57,Western Africa,Nigeria,Benue,Gboko,,Gboko,7.3179,8.9951,1,Daily Trust (Nigeria),National,10 May. A suspected criminal was lynched to death by a mob in Gboko. Police was not able to rescue the victim. [size=no report],1,1572403711,NGA
5184694,566,NIG14580,14580,10-May-19,2019,1,Battles,Armed clash,Kokoro Communal Militia (Nigeria),,4,Unidentified Armed Group (Nigeria),,3,34,Western Africa,Nigeria,Delta,Ethiope East,,Kokori,5.6312,6.0351,1,Vanguard (Nigeria),National,10 May. Kokoro communal militias launched an operation to rescue two kidnapped people. They encountered an unidentified armed group and clashed in a forest near Kokori. Three gunmen killed.,3,1558389801,NGA
5177542,566,NIG14569,14569,10-May-19,2019,2,Battles,Armed clash,Military Forces of Nigeria (2015-),,1,Unidentified Armed Group (Nigeria),,3,13,Western Africa,Nigeria,Benue,Gwer East,,Gidan Garba,7.2491,8.2768,1,Vanguard (Nigeria),National,"10 May (or around). Nigerian Armed Forces conducted operations against local militias in Sabon Birni, Dangulbi, Zaki Biam, Gobirawan and Gidan Garba. In encounters with local militias five gunmen were killed. Fatalities split between events.",1,1557799602,NGA
5177543,566,NIG14570,14570,10-May-19,2019,2,Battles,Armed clash,Military Forces of Nigeria (2015-),,1,Unidentified Armed Group (Nigeria),,3,13,Western Africa,Nigeria,Benue,Ukum,,Zaki Biam,7.5167,9.6167,1,Vanguard (Nigeria),National,"10 May (or around). Nigerian Armed Forces conducted operations against local militias in Sabon Birni, Dangulbi, Zaki Biam, Gobirawan and Gidan Garba. In encounters with local militias five gunmen were killed. Fatalities split between events.",1,1557799602,NGA
5177545,566,NIG14572,14572,10-May-19,2019,2,Battles,Armed clash,Military Forces of Nigeria (2015-),,1,Unidentified Armed Group (Nigeria),,3,13,Western Africa,Nigeria,Kaduna,Igabi,,Sabon Birni,10.8121,7.3022,2,Vanguard (Nigeria),National,"10 May (or around). Nigerian Armed Forces conducted operations against local militias in Sabon Birni, Dangulbi, Zaki Biam, Gobirawan and Gidan Garba. In encounters with local militias five gunmen were killed. Fatalities split between events.",1,1557799602,NGA
5177546,566,NIG14573,14573,10-May-19,2019,2,Battles,Armed clash,Military Forces of Nigeria (2015-),,1,Unidentified Armed Group (Nigeria),,3,13,Western Africa,Nigeria,Katsina,Dan-Musa,,Gobirawa,12.3001,7.2202,1,Vanguard (Nigeria),National,"10 May (or around). Nigerian Armed Forces conducted operations against local militias in Sabon Birni, Dangulbi, Zaki Biam, Gobirawan and Gidan Garba. In encounters with local militias five gunmen were killed. Fatalities split between events.",1,1618566357,NGA
